source,relation,target
307084006,INTERPRETS,307082005
307084006,INTERPRETS,311465003
307084006,INTERPRETS,3850002
307085007,IS_A,365715000
307085007,INTERPRETS,307082005
307085007,INTERPRETS,311465003
307085007,INTERPRETS,3850002
4941000175101,IS_A,307085007
4941000175101,INTERPRETS,3850002
4941000175101,INTERPRETS,311465003
4941000175101,INTERPRETS,307082005
365726006,IS_A,365715000
365726006,INTERPRETS,311536007
365726006,INTERPRETS,311465003
365726006,INTERPRETS,3850002
365737007,IS_A,365715000
365737007,INTERPRETS,311537003
365737007,INTERPRETS,311465003
365737007,INTERPRETS,3850002
365748000,IS_A,365715000
365748000,INTERPRETS,307086008
365748000,INTERPRETS,311465003
365748000,INTERPRETS,3850002
307087004,IS_A,365748000
307087004,INTERPRETS,307086008
307087004,INTERPRETS,311465003
307087004,INTERPRETS,3850002
365770002,IS_A,373930000
365770002,IS_A,118228005
365770002,INTERPRETS,285627000
365770002,INTERPRETS,311465003
365770002,INTERPRETS,3850002
285628005,IS_A,365770002
285628005,INTERPRETS,285627000
285628005,INTERPRETS,311465003
285628005,INTERPRETS,3850002
285629002,IS_A,365770002
285629002,INTERPRETS,285627000
285629002,INTERPRETS,311465003
285629002,INTERPRETS,3850002
285630007,IS_A,365770002
285630007,INTERPRETS,285627000
285630007,INTERPRETS,311465003
285630007,INTERPRETS,3850002
365792003,IS_A,373930000
365792003,IS_A,284530008
365792003,IS_A,118228005
365792003,INTERPRETS,309250007
365792003,INTERPRETS,311465003
365792003,INTERPRETS,3850002
309251006,IS_A,365792003
309251006,INTERPRETS,309250007
309251006,INTERPRETS,311465003
309251006,INTERPRETS,3850002
309252004,IS_A,365792003
309252004,INTERPRETS,309250007
309252004,INTERPRETS,311465003
309252004,INTERPRETS,3850002
309253009,IS_A,365792003
309253009,INTERPRETS,309250007
309253009,INTERPRETS,311465003
309253009,INTERPRETS,3850002
365926000,IS_A,373930000
365926000,INTERPRETS,247581008
365926000,INTERPRETS,311465003
365926000,INTERPRETS,3850002
247582001,IS_A,365926000
247582001,INTERPRETS,311465003
247582001,INTERPRETS,247581008
247582001,INTERPRETS,3850002
422742006,IS_A,247582001
422742006,INTERPRETS,311465003
422742006,INTERPRETS,247581008
422742006,INTERPRETS,3850002
385337002,IS_A,373930000
385337002,IS_A,118228005
385337002,INTERPRETS,395659009
385337002,INTERPRETS,311465003
385337002,INTERPRETS,3850002
395662007,IS_A,385337002
395662007,INTERPRETS,395659009
395662007,INTERPRETS,311465003
395662007,INTERPRETS,3850002
395663002,IS_A,385337002
395663002,INTERPRETS,395659009
395663002,INTERPRETS,311465003
395663002,INTERPRETS,3850002
395664008,IS_A,385337002
395664008,INTERPRETS,395659009
395664008,INTERPRETS,311465003
395664008,INTERPRETS,3850002
716464006,IS_A,385337002
716464006,INTERPRETS,3850002
716464006,INTERPRETS,311465003
716464006,INTERPRETS,395659009
716465007,IS_A,385337002
716465007,INTERPRETS,3850002
716465007,INTERPRETS,311465003
716465007,INTERPRETS,395659009
716466008,IS_A,385337002
716466008,INTERPRETS,3850002
716466008,INTERPRETS,311465003
716466008,INTERPRETS,395659009
716478007,IS_A,385337002
716478007,INTERPRETS,3850002
716478007,INTERPRETS,311465003
716478007,INTERPRETS,395659009
716479004,IS_A,385337002
716479004,INTERPRETS,3850002
716479004,INTERPRETS,311465003
716479004,INTERPRETS,395659009
716480001,IS_A,385337002
716480001,INTERPRETS,3850002
716480001,INTERPRETS,311465003
716480001,INTERPRETS,395659009
716481002,IS_A,385337002
716481002,INTERPRETS,3850002
716481002,INTERPRETS,311465003
716481002,INTERPRETS,395659009
716482009,IS_A,385337002
716482009,INTERPRETS,3850002
716482009,INTERPRETS,311465003
716482009,INTERPRETS,395659009
716483004,IS_A,385337002
716483004,INTERPRETS,3850002
716483004,INTERPRETS,311465003
716483004,INTERPRETS,395659009
716484005,IS_A,385337002
716484005,INTERPRETS,3850002
716484005,INTERPRETS,311465003
716484005,INTERPRETS,395659009
716485006,IS_A,385337002
716485006,INTERPRETS,3850002
716485006,INTERPRETS,311465003
716485006,INTERPRETS,395659009
716490009,IS_A,385337002
716490009,INTERPRETS,3850002
716490009,INTERPRETS,311465003
716490009,INTERPRETS,395659009
716491008,IS_A,385337002
716491008,INTERPRETS,3850002
716491008,INTERPRETS,311465003
716491008,INTERPRETS,395659009
716492001,IS_A,385337002
716492001,INTERPRETS,3850002
716492001,INTERPRETS,311465003
716492001,INTERPRETS,395659009
716493006,IS_A,385337002
716493006,INTERPRETS,3850002
716493006,INTERPRETS,311465003
716493006,INTERPRETS,395659009
716494000,IS_A,385337002
716494000,INTERPRETS,3850002
716494000,INTERPRETS,311465003
716494000,INTERPRETS,395659009
716495004,IS_A,385337002
716495004,INTERPRETS,3850002
716495004,INTERPRETS,311465003
716495004,INTERPRETS,395659009
716496003,IS_A,385337002
716496003,INTERPRETS,3850002
716496003,INTERPRETS,311465003
716496003,INTERPRETS,395659009
716497007,IS_A,385337002
716497007,INTERPRETS,3850002
716497007,INTERPRETS,311465003
716497007,INTERPRETS,395659009
716474009,IS_A,385337002
716474009,INTERPRETS,3850002
716474009,INTERPRETS,311465003
716474009,INTERPRETS,395659009
716475005,IS_A,385337002
716475005,INTERPRETS,3850002
716475005,INTERPRETS,311465003
716475005,INTERPRETS,395659009
716476006,IS_A,385337002
716476006,INTERPRETS,3850002
716476006,INTERPRETS,311465003
716476006,INTERPRETS,395659009
716477002,IS_A,385337002
716477002,INTERPRETS,3850002
716477002,INTERPRETS,311465003
716477002,INTERPRETS,395659009
716498002,IS_A,385337002
716498002,INTERPRETS,3850002
716498002,INTERPRETS,311465003
716498002,INTERPRETS,395659009
716499005,IS_A,385337002
716499005,INTERPRETS,3850002
716499005,INTERPRETS,311465003
716499005,INTERPRETS,395659009
716500001,IS_A,385337002
716500001,INTERPRETS,3850002
716500001,INTERPRETS,311465003
716500001,INTERPRETS,395659009
716501002,IS_A,385337002
716501002,INTERPRETS,3850002
716501002,INTERPRETS,311465003
716501002,INTERPRETS,395659009
716502009,IS_A,385337002
716502009,INTERPRETS,3850002
716502009,INTERPRETS,311465003
716502009,INTERPRETS,395659009
716503004,IS_A,385337002
716503004,INTERPRETS,3850002
716503004,INTERPRETS,311465003
716503004,INTERPRETS,395659009
716504005,IS_A,385337002
716504005,INTERPRETS,3850002
716504005,INTERPRETS,311465003
716504005,INTERPRETS,395659009
397640006,IS_A,373930000
397640006,INTERPRETS,371733000
397640006,INTERPRETS,311465003
397640006,INTERPRETS,3850002
54777007,IS_A,397640006
54777007,INTERPRETS,311465003
54777007,INTERPRETS,371733000
54777007,INTERPRETS,3850002
129862009,IS_A,54777007
129862009,INTERPRETS,311465003
129862009,INTERPRETS,371733000
129862009,INTERPRETS,3850002
129863004,IS_A,54777007
129863004,INTERPRETS,311465003
129863004,INTERPRETS,405106009
129863004,INTERPRETS,3850002
129864005,IS_A,54777007
129864005,INTERPRETS,311465003
129864005,INTERPRETS,405107000
129864005,INTERPRETS,3850002
129865006,IS_A,54777007
129865006,INTERPRETS,311465003
129865006,INTERPRETS,371733000
129865006,INTERPRETS,3850002
129866007,IS_A,54777007
129866007,IS_A,422979000
129866007,INTERPRETS,311465003
129866007,INTERPRETS,285033005
129866007,INTERPRETS,371733000
129866007,INTERPRETS,3850002
182891003,IS_A,129866007
182891003,INTERPRETS,285033005
182891003,INTERPRETS,311465003
182891003,INTERPRETS,371733000
182891003,INTERPRETS,3850002
408364003,IS_A,129866007
408364003,INTERPRETS,285033005
408364003,INTERPRETS,311465003
408364003,INTERPRETS,371733000
408364003,INTERPRETS,3850002
129867003,IS_A,54777007
129867003,INTERPRETS,311465003
129867003,INTERPRETS,371733000
129867003,INTERPRETS,3850002
129868008,IS_A,54777007
129868008,INTERPRETS,311465003
129868008,INTERPRETS,371733000
129868008,INTERPRETS,3850002
704377006,IS_A,129868008
704377006,INTERPRETS,311465003
704377006,INTERPRETS,704376002
704377006,INTERPRETS,3850002
423875000,IS_A,54777007
423875000,INTERPRETS,311465003
423875000,INTERPRETS,422900000
423875000,INTERPRETS,3850002
424537004,IS_A,54777007
424537004,INTERPRETS,311465003
424537004,INTERPRETS,422710000
424537004,INTERPRETS,3850002
704383009,IS_A,54777007
704383009,INTERPRETS,311465003
704383009,INTERPRETS,704382004
704383009,INTERPRETS,3850002
704379009,IS_A,54777007
704379009,INTERPRETS,311465003
704379009,INTERPRETS,704378001
704379009,INTERPRETS,3850002
704381006,IS_A,54777007
704381006,INTERPRETS,311465003
704381006,INTERPRETS,704380007
704381006,INTERPRETS,3850002
704375003,IS_A,54777007
704375003,INTERPRETS,311465003
704375003,INTERPRETS,405104007
704375003,INTERPRETS,3850002
704680001,IS_A,54777007
704680001,INTERPRETS,311465003
704680001,INTERPRETS,704679004
704680001,INTERPRETS,3850002
706869001,IS_A,54777007
706869001,INTERPRETS,311465003
706869001,INTERPRETS,405112004
706869001,INTERPRETS,3850002
705086000,IS_A,54777007
705086000,INTERPRETS,311465003
705086000,INTERPRETS,705085001
705086000,INTERPRETS,3850002
704491001,IS_A,54777007
704491001,INTERPRETS,311465003
704491001,INTERPRETS,704490000
704491001,INTERPRETS,3850002
704400005,IS_A,54777007
704400005,INTERPRETS,311465003
704400005,INTERPRETS,704399003
704400005,INTERPRETS,3850002
704404001,IS_A,54777007
704404001,INTERPRETS,311465003
704404001,INTERPRETS,440442006
704404001,INTERPRETS,3850002
704403007,IS_A,54777007
704403007,INTERPRETS,311465003
704403007,INTERPRETS,405131005
704403007,INTERPRETS,3850002
704402002,IS_A,54777007
704402002,INTERPRETS,311465003
704402002,INTERPRETS,704401009
704402002,INTERPRETS,3850002
704406004,IS_A,54777007
704406004,INTERPRETS,311465003
704406004,INTERPRETS,704405000
704406004,INTERPRETS,3850002
704446005,IS_A,54777007
704446005,INTERPRETS,311465003
704446005,INTERPRETS,704445009
704446005,INTERPRETS,3850002
713398008,IS_A,54777007
713398008,INTERPRETS,311465003
713398008,INTERPRETS,713399000
713398008,INTERPRETS,3850002
713447003,IS_A,54777007
713447003,INTERPRETS,311465003
713447003,INTERPRETS,405129001
713447003,INTERPRETS,3850002
713448008,IS_A,54777007
713448008,INTERPRETS,311465003
713448008,INTERPRETS,371733000
713448008,INTERPRETS,3850002
713449000,IS_A,54777007
713449000,INTERPRETS,311465003
713449000,INTERPRETS,405123000
713449000,INTERPRETS,3850002
713451001,IS_A,54777007
713451001,INTERPRETS,311465003
713451001,INTERPRETS,405121003
713451001,INTERPRETS,3850002
713452008,IS_A,54777007
713452008,INTERPRETS,311465003
713452008,INTERPRETS,371733000
713452008,INTERPRETS,3850002
714670007,IS_A,54777007
714670007,INTERPRETS,3850002
714670007,INTERPRETS,311465003
714670007,INTERPRETS,405114003
397588000,IS_A,397640006
397588000,INTERPRETS,311465003
397588000,INTERPRETS,371733000
397588000,INTERPRETS,3850002
397598006,IS_A,397640006
397598006,INTERPRETS,311465003
397598006,INTERPRETS,371733000
397598006,INTERPRETS,3850002
397675006,IS_A,397640006
397675006,INTERPRETS,311465003
397675006,INTERPRETS,371733000
397675006,INTERPRETS,3850002
397699006,IS_A,397640006
397699006,INTERPRETS,371733000
397699006,INTERPRETS,311465003
397699006,INTERPRETS,3850002
397724004,IS_A,397640006
397724004,INTERPRETS,311465003
397724004,INTERPRETS,371733000
397724004,INTERPRETS,3850002
708571001,IS_A,397640006
708571001,INTERPRETS,311465003
708571001,INTERPRETS,371733000
708571001,INTERPRETS,3850002
716391009,IS_A,397640006
716391009,INTERPRETS,3850002
716391009,INTERPRETS,311465003
716391009,INTERPRETS,371733000
716438000,IS_A,397640006
716438000,INTERPRETS,3850002
716438000,INTERPRETS,311465003
716438000,INTERPRETS,371733000
407628009,IS_A,102957003
407628009,IS_A,373930000
407628009,INTERPRETS,311465003
407628009,INTERPRETS,3850002
407629001,IS_A,407628009
407629001,INTERPRETS,311465003
407629001,INTERPRETS,3850002
407630006,IS_A,407628009
407630006,INTERPRETS,311465003
407630006,INTERPRETS,3850002
407631005,IS_A,407628009
407631005,INTERPRETS,311465003
407631005,INTERPRETS,3850002
407632003,IS_A,407628009
407632003,INTERPRETS,311465003
407632003,INTERPRETS,3850002
407633008,IS_A,407628009
407633008,INTERPRETS,311465003
407633008,INTERPRETS,3850002
407634002,IS_A,407628009
407634002,INTERPRETS,311465003
407634002,INTERPRETS,3850002
407635001,IS_A,407628009
407635001,INTERPRETS,311465003
407635001,INTERPRETS,3850002
418415002,IS_A,373930000
418415002,IS_A,118228005
418415002,INTERPRETS,418907009
418415002,INTERPRETS,311465003
418415002,INTERPRETS,3850002
419011006,IS_A,418415002
419011006,INTERPRETS,418907009
419011006,INTERPRETS,311465003
419011006,INTERPRETS,3850002
418716000,IS_A,419011006
418716000,INTERPRETS,311465003
418716000,INTERPRETS,419244008
418716000,INTERPRETS,3850002
420169008,IS_A,419011006
420169008,INTERPRETS,418159002
420169008,INTERPRETS,311465003
420169008,INTERPRETS,3850002
419606008,IS_A,419011006
419606008,INTERPRETS,311465003
419606008,INTERPRETS,418907009
419606008,INTERPRETS,3850002
419049005,IS_A,419011006
419049005,INTERPRETS,418907009
419049005,INTERPRETS,311465003
419049005,INTERPRETS,3850002
419128007,IS_A,419011006
419128007,INTERPRETS,311465003
419128007,INTERPRETS,419970001
419128007,INTERPRETS,3850002
419849006,IS_A,418415002
419849006,INTERPRETS,311465003
419849006,INTERPRETS,418907009
419849006,INTERPRETS,3850002
417938007,IS_A,419849006
417938007,INTERPRETS,418907009
417938007,INTERPRETS,311465003
417938007,INTERPRETS,3850002
418837001,IS_A,419849006
418837001,INTERPRETS,311465003
418837001,INTERPRETS,418907009
418837001,INTERPRETS,3850002
418428009,IS_A,419849006
418428009,INTERPRETS,418907009
418428009,INTERPRETS,311465003
418428009,INTERPRETS,3850002
419399001,IS_A,419849006
419399001,INTERPRETS,311465003
419399001,INTERPRETS,418907009
419399001,INTERPRETS,3850002
418075002,IS_A,419849006
418075002,INTERPRETS,418907009
418075002,INTERPRETS,311465003
418075002,INTERPRETS,3850002
365923008,IS_A,373930000
365923008,INTERPRETS,247583006
365923008,INTERPRETS,311465003
365923008,INTERPRETS,3850002
247584000,IS_A,365923008
247584000,IS_A,365922003
247584000,INTERPRETS,247583006
247584000,INTERPRETS,311465003
247584000,INTERPRETS,286574007
247584000,INTERPRETS,3850002
247585004,IS_A,365923008
247585004,INTERPRETS,247583006
247585004,INTERPRETS,311465003
247585004,INTERPRETS,3850002
53209001,IS_A,365923008
53209001,IS_A,15863006
53209001,INTERPRETS,247583006
53209001,INTERPRETS,363896009
53209001,INTERPRETS,311465003
53209001,INTERPRETS,3850002
365924002,IS_A,365923008
365924002,IS_A,118228005
365924002,INTERPRETS,304649003
365924002,INTERPRETS,247583006
365924002,INTERPRETS,311465003
365924002,INTERPRETS,3850002
304650003,IS_A,365924002
304650003,INTERPRETS,304649003
304650003,INTERPRETS,247583006
304650003,INTERPRETS,311465003
304650003,INTERPRETS,3850002
304651004,IS_A,365924002
304651004,INTERPRETS,304649003
304651004,INTERPRETS,247583006
304651004,INTERPRETS,311465003
304651004,INTERPRETS,3850002
304652006,IS_A,365924002
304652006,INTERPRETS,304649003
304652006,INTERPRETS,247583006
304652006,INTERPRETS,311465003
304652006,INTERPRETS,3850002
415806002,IS_A,365924002
415806002,INTERPRETS,304649003
415806002,INTERPRETS,311465003
415806002,INTERPRETS,247583006
415806002,INTERPRETS,3850002
716433009,IS_A,365924002
716433009,INTERPRETS,3850002
716433009,INTERPRETS,247583006
716433009,INTERPRETS,304649003
716433009,INTERPRETS,311465003
365925001,IS_A,365923008
365925001,IS_A,118228005
365925001,INTERPRETS,304686002
365925001,INTERPRETS,247583006
365925001,INTERPRETS,311465003
365925001,INTERPRETS,3850002
304687006,IS_A,365925001
304687006,INTERPRETS,304686002
304687006,INTERPRETS,247583006
304687006,INTERPRETS,311465003
304687006,INTERPRETS,3850002
304688001,IS_A,365925001
304688001,INTERPRETS,304686002
304688001,INTERPRETS,247583006
304688001,INTERPRETS,311465003
304688001,INTERPRETS,3850002
304689009,IS_A,365925001
304689009,INTERPRETS,304686002
304689009,INTERPRETS,247583006
304689009,INTERPRETS,311465003
304689009,INTERPRETS,3850002
397629003,IS_A,397608007
397629003,IS_A,397688009
397629003,IS_A,365923008
397629003,INTERPRETS,247583006
397629003,INTERPRETS,311465003
397629003,INTERPRETS,3850002
716415003,IS_A,365923008
716415003,INTERPRETS,3850002
716415003,INTERPRETS,247583006
716415003,INTERPRETS,311465003
423884000,IS_A,373930000
423884000,IS_A,844005
423884000,INTERPRETS,311465003
423884000,INTERPRETS,363896009
423884000,INTERPRETS,3850002
191992009,IS_A,106129007
191992009,IS_A,423884000
191992009,INTERPRETS,363896009
191992009,INTERPRETS,311465003
191992009,INTERPRETS,3850002
247926005,IS_A,191992009
247926005,INTERPRETS,363896009
247926005,INTERPRETS,311465003
247926005,INTERPRETS,3850002
247927001,IS_A,191992009
247927001,INTERPRETS,363896009
247927001,INTERPRETS,311465003
247927001,INTERPRETS,3850002
247928006,IS_A,247927001
247928006,INTERPRETS,363896009
247928006,INTERPRETS,311465003
247928006,INTERPRETS,3850002
247929003,IS_A,247927001
247929003,INTERPRETS,363896009
247929003,INTERPRETS,311465003
247929003,INTERPRETS,3850002
247930008,IS_A,247927001
247930008,INTERPRETS,363896009
247930008,INTERPRETS,311465003
247930008,INTERPRETS,3850002
247931007,IS_A,247927001
247931007,INTERPRETS,363896009
247931007,INTERPRETS,311465003
247931007,INTERPRETS,3850002
247932000,IS_A,247927001
247932000,INTERPRETS,363896009
247932000,INTERPRETS,311465003
247932000,INTERPRETS,3850002
247936002,IS_A,191992009
247936002,INTERPRETS,363896009
247936002,INTERPRETS,311465003
247936002,INTERPRETS,3850002
247939009,IS_A,191992009
247939009,INTERPRETS,363896009
247939009,INTERPRETS,311465003
247939009,INTERPRETS,3850002
247940006,IS_A,191992009
247940006,INTERPRETS,363896009
247940006,INTERPRETS,311465003
247940006,INTERPRETS,3850002
284515004,IS_A,191992009
284515004,INTERPRETS,363896009
284515004,INTERPRETS,311465003
284515004,INTERPRETS,3850002
247922007,IS_A,284515004
247922007,INTERPRETS,363896009
247922007,INTERPRETS,311465003
247922007,INTERPRETS,3850002
247923002,IS_A,284515004
247923002,INTERPRETS,363896009
247923002,INTERPRETS,311465003
247923002,INTERPRETS,3850002
284516003,IS_A,191992009
284516003,INTERPRETS,363896009
284516003,INTERPRETS,311465003
284516003,INTERPRETS,3850002
247924008,IS_A,284516003
247924008,INTERPRETS,363896009
247924008,INTERPRETS,311465003
247924008,INTERPRETS,3850002
247925009,IS_A,284516003
247925009,INTERPRETS,363896009
247925009,INTERPRETS,311465003
247925009,INTERPRETS,3850002
284517007,IS_A,191992009
284517007,INTERPRETS,363896009
284517007,INTERPRETS,311465003
284517007,INTERPRETS,3850002
247933005,IS_A,284517007
247933005,INTERPRETS,363896009
247933005,INTERPRETS,311465003
247933005,INTERPRETS,3850002
247934004,IS_A,284517007
247934004,INTERPRETS,363896009
247934004,INTERPRETS,311465003
247934004,INTERPRETS,3850002
53427000,IS_A,284517007
53427000,INTERPRETS,363896009
53427000,INTERPRETS,311465003
53427000,INTERPRETS,3850002
284518002,IS_A,191992009
284518002,INTERPRETS,363896009
284518002,INTERPRETS,311465003
284518002,INTERPRETS,3850002
247937006,IS_A,284518002
247937006,INTERPRETS,363896009
247937006,INTERPRETS,311465003
247937006,INTERPRETS,3850002
284519005,IS_A,284518002
284519005,INTERPRETS,363896009
284519005,INTERPRETS,311465003
284519005,INTERPRETS,3850002
30189004,IS_A,191992009
30189004,INTERPRETS,363896009
30189004,INTERPRETS,311465003
30189004,INTERPRETS,3850002
41996009,IS_A,191992009
41996009,INTERPRETS,363896009
